ship,k,row,value
8,2,9,902
8,2,10,1153
8,2,11,1075
8,2,12,1016
8,2,13,1193
8,2,14,960
8,2,15,952
8,2,16,974
8,2,17,933
8,2,18,1053
8,2,19,1005
9,0,0,962
9,0,1,1066
9,0,2,961
9,0,3,1192
9,0,4,1105
9,0,5,1190
9,0,6,900
9,0,7,1193
9,0,8,1045
9,0,9,1084
9,0,10,1134
9,0,11,1162
9,0,12,978
9,0,13,902
9,0,14,947
9,0,15,909
9,0,16,987
9,0,17,1002
9,0,18,1114
9,0,19,1067
9,1,0,1049
9,1,1,985
9,1,2,994
9,1,3,985
9,1,4,937
9,1,5,973
9,1,6,1067
9,1,7,1086
9,1,8,933
9,1,9,1151
9,1,10,1132
9,1,11,1181
9,1,12,1021
9,1,13,918
9,1,14,1074
9,1,15,1156
9,1,16,958
9,1,17,978
9,1,18,1047
9,1,19,980
9,2,0,945
9,2,1,1063
9,2,2,1110
9,2,3,943
9,2,4,1179
9,2,5,1158
9,2,6,1058
9,2,7,952
9,2,8,914
9,2,9,982
9,2,10,953
9,2,11,1069
9,2,12,1166
9,2,13,1034
9,2,14,1097
9,2,15,1045
9,2,16,911
9,2,17,928
9,2,18,1184
9,2,19,904
10,0,0,1190
10,0,1,1066
10,0,2,1197
10,0,3,970
10,0,4,1008
10,0,5,900
10,0,6,1168
10,0,7,1104
10,0,8,1128
10,0,9,1099
10,0,10,1077
10,0,11,940
10,0,12,950
10,0,13,1071
10,0,14,1035
10,0,15,1028
10,0,16,1118
10,0,17,1064
10,0,18,991
10,0,19,1056
10,1,0,1142
10,1,1,961
10,1,2,1016
10,1,3,949
10,1,4,1044
10,1,5,1061
10,1,6,1161
10,1,7,1048
10,1,8,919
10,1,9,996
10,1,10,1003
10,1,11,904
10,1,12,1119
10,1,13,1173
10,1,14,957
10,1,15,1054
10,1,16,991
10,1,17,1053
10,1,18,1050
10,1,19,953
10,2,0,1135
10,2,1,988
10,2,2,1186
10,2,3,1082
10,2,4,1009
10,2,5,1000
10,2,6,1098
10,2,7,1143
10,2,8,1085
10,2,9,976
10,2,10,1084
10,2,11,942
10,2,12,1113
10,2,13,1194
10,2,14,1089
10,2,15,1184
10,2,16,903
10,2,17,1055
10,2,18,1076
10,2,19,1198
