ship,k,row,value
2,1,18,1072
2,1,19,942
2,2,0,1174
2,2,1,1145
2,2,2,1076
2,2,3,1145
2,2,4,1148
2,2,5,1037
2,2,6,1110
2,2,7,1081
2,2,8,984
2,2,9,1181
2,2,10,1096
2,2,11,1065
2,2,12,906
2,2,13,1132
2,2,14,1005
2,2,15,1102
2,2,16,946
2,2,17,1050
2,2,18,1063
2,2,19,989
3,0,0,1157
3,0,1,939
3,0,2,1134
3,0,3,1077
3,0,4,1117
3,0,5,1097
3,0,6,1088
3,0,7,1108
3,0,8,1013
3,0,9,1088
3,0,10,1101
3,0,11,1077
3,0,12,1091
3,0,13,959
3,0,14,1037
3,0,15,928
3,0,16,1169
3,0,17,1065
3,0,18,1101
3,0,19,923
3,1,0,930
3,1,1,1107
3,1,2,1189
3,1,3,1087
3,1,4,968
3,1,5,925
3,1,6,1191
3,1,7,924
3,1,8,1165
3,1,9,1174
3,1,10,993
3,1,11,992
3,1,12,1157
3,1,13,1110
3,1,14,1090
3,1,15,1041
3,1,16,911
3,1,17,965
3,1,18,922
3,1,19,1167
3,2,0,947
3,2,1,1128
3,2,2,1008
3,2,3,1079
3,2,4,994
3,2,5,1081
3,2,6,1108
3,2,7,945
3,2,8,968
3,2,9,1000
3,2,10,1086
3,2,11,1097
3,2,12,1126
3,2,13,923
3,2,14,1019
3,2,15,1049
3,2,16,1146
3,2,17,1015
3,2,18,1059
3,2,19,1141
4,0,0,1191
4,0,1,1127
4,0,2,1004
4,0,3,1169
4,0,4,945
4,0,5,1166
4,0,6,1111
4,0,7,966
4,0,8,1099
4,0,9,1033
4,0,10,1004
4,0,11,918
4,0,12,928
4,0,13,1175
4,0,14,917
4,0,15,909
4,0,16,915
4,0,17,942
4,0,18,964
4,0,19,938
4,1,0,927
4,1,1,904
4,1,2,1137
4,1,3,1200
4,1,4,912
4,1,5,959
4,1,6,1103
4,1,7,1132
4,1,8,1084
4,1,9,1090
4,1,10,969
4,1,11,1070
4,1,12,1082
4,1,13,1081
4,1,14,988
4,1,15,925
4,1,16,937
4,1,17,1164
4,1,18,1037
4,1,19,1038
4,2,0,1187
4,2,1,960
4,2,2,942
4,2,3,1199
4,2,4,1096
4,2,5,1178
4,2,6,963
4,2,7,1171
4,2,8,1054
4,2,9,1015
4,2,10,1059
4,2,11,1179
4,2,12,1020
4,2,13,994
4,2,14,1140
4,2,15,1190
4,2,16,1054
4,2,17,956
4,2,18,1161
4,2,19,1021
5,0,0,977
5,0,1,1165
5,0,2,1013
5,0,3,1080
5,0,4,905
5,0,5,913
5,0,6,1031
5,0,7,1058
5,0,8,1193
5,0,9,975
5,0,10,1059
5,0,11,945
5,0,12,1151
5,0,13,1176
5,0,14,1102
5,0,15,1051
5,0,16,1047
5,0,17,1048
5,0,18,915
5,0,19,1168
5,1,0,906
5,1,1,1076
5,1,2,1119
5,1,3,1034
5,1,4,942
5,1,5,1055
5,1,6,1088
5,1,7,1029
5,1,8,1141
5,1,9,1127
5,1,10,971
5,1,11,900
5,1,12,1084
5,1,13,1045
5,1,14,900
5,1,15,1098
5,1,16,1194
5,1,17,1124
5,1,18,903
5,1,19,1040
5,2,0,1023
5,2,1,929
5,2,2,1123
5,2,3,971
5,2,4,999
5,2,5,957
5,2,6,1163
5,2,7,943
5,2,8,994
5,2,9,924
5,2,10,1074
5,2,11,1196
5,2,12,1018
5,2,13,934
5,2,14,1125
5,2,15,930
5,2,16,1017
5,2,17,998
5,2,18,937
5,2,19,1199
6,0,0,1120
6,0,1,971
6,0,2,1197
6,0,3,1003
6,0,4,1048
6,0,5,1073
6,0,6,993
6,0,7,1193
6,0,8,923
6,0,9,968
6,0,10,978
6,0,11,1010
6,0,12,1014
6,0,13,1174
6,0,14,1154
6,0,15,953
6,0,16,909
6,0,17,1050
6,0,18,1016
6,0,19,984
6,1,0,1134
6,1,1,1138
6,1,2,1137
6,1,3,1033
6,1,4,1031
6,1,5,1044
6,1,6,1127
6,1,7,1169
6,1,8,1117
6,1,9,1048
6,1,10,1193
6,1,11,1061
6,1,12,909
6,1,13,1117
6,1,14,1024
6,1,15,930
6,1,16,1168
6,1,17,1104
6,1,18,1019
6,1,19,1193
6,2,0,1066
6,2,1,956
6,2,2,1128
6,2,3,1024
6,2,4,1166
6,2,5,1147
6,2,6,921
6,2,7,977
6,2,8,926
6,2,9,1061
6,2,10,1080
6,2,11,1125
6,2,12,972
6,2,13,910
6,2,14,922
6,2,15,1165
6,2,16,990
6,2,17,1098
6,2,18,1056
6,2,19,1052
7,0,0,983
7,0,1,1186
7,0,2,912
7,0,3,911
7,0,4,1011
7,0,5,1198
7,0,6,1083
7,0,7,910
7,0,8,1187
7,0,9,940
7,0,10,911
7,0,11,1138
7,0,12,1134
7,0,13,1175
7,0,14,1070
7,0,15,1166
7,0,16,1158
7,0,17,1010
7,0,18,944
7,0,19,1091
7,1,0,1179
7,1,1,950
7,1,2,973
7,1,3,935
7,1,4,938
7,1,5,937
7,1,6,1055
7,1,7,970
7,1,8,973
7,1,9,900
7,1,10,1001
7,1,11,1115
7,1,12,919
7,1,13,900
7,1,14,1007
7,1,15,1188
7,1,16,1169
7,1,17,1167
7,1,18,945
7,1,19,927
7,2,0,966
7,2,1,921
7,2,2,1187
7,2,3,901
7,2,4,934
7,2,5,1010
7,2,6,1145
7,2,7,1181
7,2,8,1170
7,2,9,1150
7,2,10,1068
7,2,11,983
7,2,12,1107
7,2,13,904
7,2,14,1122
7,2,15,1193
7,2,16,1031
7,2,17,1154
7,2,18,1118
7,2,19,1039
8,0,0,1124
8,0,1,930
8,0,2,904
8,0,3,1092
8,0,4,1183
8,0,5,1141
8,0,6,1126
8,0,7,1137
8,0,8,932
8,0,9,1100
8,0,10,1009
8,0,11,1135
8,0,12,944
8,0,13,1195
8,0,14,1152
8,0,15,945
8,0,16,1069
8,0,17,1111
8,0,18,1035
8,0,19,922
8,1,0,1114
8,1,1,1046
8,1,2,995
8,1,3,947
8,1,4,1080
8,1,5,998
8,1,6,1007
8,1,7,1055
8,1,8,1034
8,1,9,1054
8,1,10,952
8,1,11,1090
8,1,12,1005
8,1,13,985
8,1,14,1183
8,1,15,1162
8,1,16,955
8,1,17,1117
8,1,18,1197
8,1,19,1010
8,2,0,1108
8,2,1,1030
8,2,2,1171
8,2,3,985
8,2,4,930
8,2,5,1163
8,2,6,1103
8,2,7,1100
8,2,8,934
8,2,9,980
8,2,10,1139
8,2,11,965
8,2,12,1014
8,2,13,933
8,2,14,1004
8,2,15,1146
8,2,16,1143
8,2,17,1044
8,2,18,1131
8,2,19,952
9,0,0,1156
9,0,1,1088
9,0,2,1073
9,0,3,1148
9,0,4,1099
9,0,5,1010
9,0,6,1168
9,0,7,941
9,0,8,963
9,0,9,1186
9,0,10,1093
9,0,11,1015
9,0,12,1115
9,0,13,950
9,0,14,1049
9,0,15,1102
9,0,16,938
9,0,17,1096
9,0,18,1081
9,0,19,1187
9,1,0,900
9,1,1,1116
9,1,2,1195
9,1,3,945
9,1,4,941
9,1,5,1159
9,1,6,992
9,1,7,1084
9,1,8,1163
9,1,9,922
9,1,10,920
9,1,11,1126
9,1,12,939
9,1,13,1097
9,1,14,938
9,1,15,1111
9,1,16,1094
9,1,17,1074
9,1,18,1078
9,1,19,1085
9,2,0,1073
9,2,1,1093
9,2,2,1134
9,2,3,1125
9,2,4,1171
9,2,5,988
9,2,6,1054
9,2,7,1161
9,2,8,1133
9,2,9,930
9,2,10,1167
9,2,11,978
9,2,12,924
9,2,13,1053
9,2,14,1064
9,2,15,933
9,2,16,1026
9,2,17,929
9,2,18,1171
9,2,19,1068
10,0,0,933
10,0,1,1181
10,0,2,994
10,0,3,1058
10,0,4,1005
10,0,5,948
10,0,6,1125
10,0,7,916
10,0,8,1008
10,0,9,1156
10,0,10,959
10,0,11,929
10,0,12,1038
10,0,13,993
10,0,14,1073
10,0,15,906
10,0,16,1075
10,0,17,1098
10,0,18,939
10,0,19,1006
10,1,0,1123
10,1,1,1038
10,1,2,1142
10,1,3,1020
10,1,4,1200
10,1,5,975
10,1,6,955
10,1,7,1029
10,1,8,900
10,1,9,966
10,1,10,975
10,1,11,1153
10,1,12,1145
10,1,13,1011
10,1,14,1116
10,1,15,965
10,1,16,1023
10,1,17,958
10,1,18,1122
10,1,19,1179
10,2,0,1026
10,2,1,1115
10,2,2,1044
10,2,3,956
10,2,4,1145
10,2,5,1016
10,2,6,1001
10,2,7,1112
10,2,8,944
10,2,9,1092
10,2,10,939
10,2,11,1110
10,2,12,1109
10,2,13,922
10,2,14,990
10,2,15,916
10,2,16,1054
10,2,17,1010
10,2,18,1062
10,2,19,1125
11,0,0,1029
11,0,1,1070
11,0,2,1059
11,0,3,1061
11,0,4,994
11,0,5,903
11,0,6,920
11,0,7,941
11,0,8,1088
11,0,9,1191
11,0,10,1081
11,0,11,959
11,0,12,1184
11,0,13,1184
11,0,14,1037
11,0,15,949
11,0,16,1135
11,0,17,952
11,0,18,1134
11,0,19,1040
11,1,0,1129
11,1,1,1170
11,1,2,1139
11,1,3,915
11,1,4,972
11,1,5,964
11,1,6,1057
11,1,7,1143
11,1,8,1098
11,1,9,1009
11,1,10,934
11,1,11,1037
11,1,12,1095
11,1,13,966
11,1,14,1059
11,1,15,966
11,1,16,954
11,1,17,1009
11,1,18,1066
11,1,19,933
11,2,0,1185
11,2,1,1023
11,2,2,952
11,2,3,1029
11,2,4,1064
11,2,5,1080
11,2,6,1187
11,2,7,1064
11,2,8,918
11,2,9,1056
11,2,10,1015
11,2,11,990
11,2,12,1129
11,2,13,955
11,2,14,1147
11,2,15,1049
11,2,16,1050
11,2,17,1077
11,2,18,1113
11,2,19,926
