ship,k,row,value
2,2,6,1111
2,2,7,1194
2,2,8,1076
2,2,9,937
2,2,10,953
2,2,11,1129
2,2,12,1011
2,2,13,1193
2,2,14,990
2,2,15,920
2,2,16,1036
2,2,17,1196
2,2,18,1009
2,2,19,1193
3,0,0,984
3,0,1,908
3,0,2,1155
3,0,3,1017
3,0,4,947
3,0,5,934
3,0,6,1157
3,0,7,1002
3,0,8,1190
3,0,9,944
3,0,10,981
3,0,11,1041
3,0,12,1006
3,0,13,1101
3,0,14,1039
3,0,15,1104
3,0,16,951
3,0,17,1155
3,0,18,1022
3,0,19,1042
3,1,0,1054
3,1,1,1169
3,1,2,1160
3,1,3,1174
3,1,4,986
3,1,5,914
3,1,6,1093
3,1,7,1187
3,1,8,1154
3,1,9,976
3,1,10,938
3,1,11,1020
3,1,12,922
3,1,13,920
3,1,14,1118
3,1,15,1175
3,1,16,1116
3,1,17,1033
3,1,18,1147
3,1,19,1025
3,2,0,1162
3,2,1,950
3,2,2,922
3,2,3,1139
3,2,4,1131
3,2,5,1115
3,2,6,1055
3,2,7,1057
3,2,8,1065
3,2,9,1007
3,2,10,1024
3,2,11,1199
3,2,12,984
3,2,13,1016
3,2,14,1107
3,2,15,1165
3,2,16,1112
3,2,17,956
3,2,18,993
3,2,19,1199
4,0,0,1123
4,0,1,1177
4,0,2,1163
4,0,3,981
4,0,4,1094
4,0,5,1128
4,0,6,1059
4,0,7,950
4,0,8,1059
4,0,9,1127
4,0,10,1162
4,0,11,1175
4,0,12,926
4,0,13,1120
4,0,14,1015
4,0,15,1095
4,0,16,1017
4,0,17,1047
4,0,18,938
4,0,19,985
4,1,0,984
4,1,1,1137
4,1,2,1079
4,1,3,929
4,1,4,920
4,1,5,1038
4,1,6,921
4,1,7,949
4,1,8,1069
4,1,9,1134
4,1,10,960
4,1,11,1009
4,1,12,1081
4,1,13,1017
4,1,14,1052
4,1,15,954
4,1,16,1040
4,1,17,913
4,1,18,982
4,1,19,1164
4,2,0,1057
4,2,1,1000
4,2,2,1063
4,2,3,957
4,2,4,922
4,2,5,1174
4,2,6,1172
4,2,7,999
4,2,8,1200
4,2,9,1167
4,2,10,986
4,2,11,1102
4,2,12,985
4,2,13,1184
4,2,14,985
4,2,15,1103
4,2,16,1077
4,2,17,1143
4,2,18,1148
4,2,19,904
5,0,0,1091
5,0,1,1055
5,0,2,1043
5,0,3,1096
5,0,4,957
5,0,5,934
5,0,6,1116
5,0,7,1087
5,0,8,980
5,0,9,914
5,0,10,937
5,0,11,902
5,0,12,1199
5,0,13,1181
5,0,14,1197
5,0,15,1164
5,0,16,1105
5,0,17,1164
5,0,18,930
5,0,19,1080
5,1,0,1017
5,1,1,1087
5,1,2,963
5,1,3,1083
5,1,4,1084
5,1,5,1141
5,1,6,1100
5,1,7,1168
5,1,8,978
5,1,9,929
5,1,10,1180
5,1,11,1158
5,1,12,1157
5,1,13,1161
5,1,14,1183
5,1,15,1108
5,1,16,1061
5,1,17,918
5,1,18,1060
5,1,19,1058
5,2,0,1097
5,2,1,1186
5,2,2,1128
5,2,3,1165
5,2,4,1008
5,2,5,948
5,2,6,1183
5,2,7,1012
5,2,8,944
5,2,9,1018
5,2,10,1114
5,2,11,1188
5,2,12,1096
5,2,13,970
5,2,14,1172
5,2,15,1026
5,2,16,978
5,2,17,928
5,2,18,1084
5,2,19,1136
6,0,0,1178
6,0,1,939
6,0,2,1089
6,0,3,1069
6,0,4,1167
6,0,5,1075
6,0,6,1170
6,0,7,1136
6,0,8,1129
6,0,9,1183
6,0,10,992
6,0,11,1002
6,0,12,1052
6,0,13,1135
6,0,14,1173
6,0,15,946
6,0,16,1100
6,0,17,1106
6,0,18,1188
6,0,19,1173
6,1,0,902
6,1,1,1017
6,1,2,1063
6,1,3,1040
6,1,4,972
6,1,5,990
6,1,6,939
6,1,7,1082
6,1,8,1179
6,1,9,987
6,1,10,1053
6,1,11,1118
6,1,12,1063
6,1,13,994
6,1,14,981
6,1,15,1190
6,1,16,1198
6,1,17,1056
6,1,18,1116
6,1,19,939
6,2,0,1168
6,2,1,1133
6,2,2,970
6,2,3,1183
6,2,4,1030
6,2,5,929
6,2,6,1042
6,2,7,942
6,2,8,903
6,2,9,1062
6,2,10,946
6,2,11,1156
6,2,12,1103
6,2,13,1044
6,2,14,1034
6,2,15,942
6,2,16,910
6,2,17,1032
6,2,18,1021
6,2,19,1085
