# Iteration 50
0.550635,-1.61395,-0.838467,-1.04974,1.06641,-2.17468,-0.582047,-1.42379,2.40962,-0.0232036,1.45054,-1.13757,0.0512061,3.11659,-1.1967,-2.99297,2.53426,-0.876902,-2.01937,0.795867,2.2166,0.844685,1.59428,-0.184642,1.97748,-0.0169443,0.604225,-2.1154,2.18866,0.38441
0.38295,-1.48001,-1.12625,-0.960445,0.201781,-2.11562,0.111109,-0.276436,2.36867,-0.16187,0.804308,-0.975772,-0.63958,2.89462,-1.044,-3.10069,1.41424,-0.964459,-0.602653,0.488098,2.10589,1.07503,0.142843,-0.0441579,2.04537,0.300405,0.556229,-1.85235,2.00324,-0.651754
0.411684,-2.42591,-1.2022,-1.10286,0.0358659,-2.08364,0.221586,-1.11175,2.52054,-0.126476,0.883669,-0.947494,0.130219,2.92466,-0.894674,-3.05944,0.971589,-0.857101,-0.857303,0.88846,2.0382,1.44423,0.35753,-0.0315334,2.10117,0.0366654,0.701644,-2.08131,2.16872,-0.99849
0.325562,-1.1346,-1.09541,-1.10587,0.0590749,-1.60296,-0.115673,0.131735,2.47558,-0.177512,1.08228,-0.967619,-0.142666,3.53064,-0.756054,-3.04331,0.913101,-0.886997,-0.526645,0.956397,2.73221,1.66834,-0.438039,0.254136,1.96107,0.0708278,0.994043,-2.0371,2.16358,-1.01378
0.31496,-0.924126,-1.24927,-1.06268,0.296409,-1.9974,-0.0451379,-1.12725,2.34169,-0.00507222,0.955604,-0.698513,0.067371,2.93562,-0.947805,-3.05684,0.932503,-0.868648,-0.948856,0.772087,1.99405,1.08917,0.0236839,-0.127589,1.36044,0.0680837,0.533285,-1.67805,2.2521,-0.975757
0.116791,-1.30332,-1.0918,-1.12462,0.0907636,-2.0244,0.0122278,-1.28697,2.67381,-0.0234152,1.03716,-0.862372,-1.27572,3.0462,-0.761259,-3.0026,0.952986,-0.919151,-0.488049,0.537896,2.06969,0.776286,-0.038794,-0.118797,1.99344,0.0447344,0.902444,-2.00313,2.10824,-0.886356
0.198284,-0.803362,-0.971089,-1.21933,0.596767,-2.02592,0.579022,-1.41863,2.25225,-0.453246,-0.546099,-0.896752,-0.215433,2.84233,-1.17692,-2.72185,1.19199,-1.53643,-0.17656,0.855758,1.34174,0.79296,0.102964,0.00842002,2.01463,-0.275429,-1.52897,-2.35113,2.17301,-1.1608
0.562861,-0.837018,-1.29775,-0.658198,0.356315,-1.88031,0.229321,-0.366971,0.494735,-0.144046,-0.239889,-0.656266,-0.84315,2.62113,-0.850168,-2.61765,1.71732,-0.925496,-0.725973,0.811071,3.14061,2.73429,0.903247,0.182092,1.39448,-0.119795,0.660869,-2.23766,0.471267,-1.18233
0.550379,-1.65154,-1.17326,-0.983284,-0.23694,-1.86006,0.0300616,-1.9635,3.05152,-0.00711866,0.229034,-0.208763,-0.613932,3.8146,-0.884196,-3.24502,1.30827,-0.711056,-1.29574,0.811945,2.5884,0.550244,-1.40239,0.592054,-0.127442,0.924638,0.223347,-2.22416,2.20722,-1.02503
0.277405,-1.57911,-1.10009,-1.13395,0.473931,-2.0634,0.239109,-1.08866,1.44117,-0.0822606,0.467779,-1.47624,-0.416079,3.24369,-0.69526,-3.33635,0.598777,-1.02576,-0.679283,0.887843,2.09663,1.01072,-0.124319,-0.104778,1.8575,-0.082254,0.412992,-2.29641,2.16423,-0.970915
0.448745,-2.74328,-1.20567,-0.929078,0.187121,-2.1459,0.179091,-1.16741,0.717666,-0.0509974,1.19746,-0.791896,0.624175,3.06236,-0.812685,-3.04586,0.690855,-0.874234,0.0127258,0.862247,2.44975,0.828243,0.000221409,-0.0481558,1.45073,-0.128244,0.634518,-2.04292,2.17065,-0.99348
0.268765,-2.03405,-1.26721,-1.29484,0.174341,-2.06745,-0.0819045,-1.19658,1.74555,-0.111399,0.284457,-1.47282,-0.846829,2.54742,-1.16959,-3.05183,0.913459,-0.881966,0.00338964,0.861223,2.20936,1.62441,0.565005,0.570611,2.17122,0.162653,0.964563,-1.88895,2.02675,-1.08642
0.241758,-2.28878,-1.18489,-0.97933,-0.115859,-2.02714,0.0692283,-1.32281,2.46831,-0.0739773,-0.133355,-1.1474,1.46199,2.94241,-0.650025,-3.16311,0.945045,-0.936265,-0.95827,1.02297,2.11093,1.38218,0.235634,-0.022812,1.51186,0.104502,0.652005,-1.72813,2.15491,-1.00259
0.359616,-2.47318,-1.18943,-1.75198,0.905127,-1.37842,0.0890986,-1.16114,2.55329,0.523055,1.85083,-0.838168,-0.10282,3.37373,-0.874603,-3.12457,0.909721,-0.955585,0.312054,0.837831,1.97177,0.879827,0.102496,0.119185,2.04975,0.12201,1.35088,-2.17689,2.23677,-0.86527
1.04807,-1.8828,-1.03514,-1.10713,0.0773179,-1.97996,0.22962,-1.17288,0.893594,-0.0699013,-0.0772077,-1.18301,-0.0220015,2.97098,-1.97774,-3.1524,1.11888,-0.938306,-1.28616,0.848339,2.05925,0.666093,-0.486183,0.95259,0.561705,-0.154511,-0.20224,-1.90139,2.0353,-0.967294
0.380856,-2.04421,-1.13457,-0.816482,0.676277,-2.06117,0.191362,-1.22859,2.05601,-0.0779132,-0.877338,-0.713633,0.657625,3.0028,-0.970641,-3.0461,1.36219,-0.918397,-1.34323,0.989989,2.17331,0.602361,-0.183801,-0.157661,1.34516,-0.018742,0.539736,-1.96349,2.08558,-1.14704
0.319379,-3.28576,-1.16412,-0.392069,0.903238,-2.41163,0.205005,-1.30081,2.14001,-0.0661177,1.01555,0.335399,0.206389,2.90422,-0.491615,-3.06411,1.12663,-0.805513,-0.788843,0.880029,2.18661,0.967022,-0.0546195,0.0035707,1.94649,0.078125,0.922456,-2.38921,2.26785,-0.936078
0.094838,-0.989824,-0.705664,-1.07628,0.164636,-2.05887,-0.00154797,-1.25189,2.34413,-1.19213,0.841515,-1.08844,-0.287458,2.94287,-1.82069,-1.96888,1.50442,-0.9049,-0.442928,0.750528,2.61318,0.314915,-0.475847,0.38884,2.4882,0.440942,0.560773,-1.87848,2.16518,-1.00328
0.118356,-1.09526,-1.07997,-0.7484,0.112447,-2.11625,0.317925,-1.15912,2.5261,0.0887583,0.768638,-1.03781,0.390611,2.23978,-0.843578,-3.01808,1.20404,-0.886647,-1.20606,0.844778,1.8317,1.23735,-0.00402395,0.0302657,2.0185,0.618351,0.543461,-2.08023,2.15998,0.0285376
0.560478,-3.18857,-1.21056,-1.09746,0.0207919,-2.0873,0.160146,-1.15006,2.15078,-0.0927284,0.854982,-0.953271,0.21784,2.8706,-1.03505,-2.99068,1.02202,-0.899871,-0.325652,0.925594,1.95346,0.865169,-1.44436,-0.0516217,2.00408,0.0397435,0.754994,-1.92057,2.18824,-0.987985
0.265311,-0.977706,-0.432362,-1.1038,-1.50454,-0.647111,0.163439,0.331121,1.77925,-0.112279,0.673436,-1.06837,-0.0573115,2.85431,-0.77219,-3.08325,0.837752,-0.952689,-0.803687,0.846821,1.64983,0.235127,0.63149,-0.0441225,2.90282,1.75778,0.980687,-3.37662,2.25232,-1.2244
0.504502,-0.933963,-1.21176,-0.861268,0.229578,-2.20351,-0.0689708,-1.07725,2.58045,-0.0480013,0.379326,-0.885053,-0.0169015,3.09982,-0.886101,-3.35239,0.879497,-0.878855,-0.678855,0.853384,2.1959,1.79672,-1.01663,-0.35215,1.85648,0.0844654,0.6887,-2.03321,2.12124,-1.147
0.330605,-2.55878,-1.02787,-1.06279,0.229167,-2.05875,0.074713,-0.939302,2.30753,-0.171213,0.700574,-1.11354,-0.596927,3.03763,-1.32629,-3.08098,0.890027,-0.915774,-0.793009,0.797609,2.03411,0.879099,0.0576533,0.0205534,2.30209,0.278408,1.33175,-2.22939,2.1182,-1.08598
0.208624,-0.279995,-1.36861,-1.06058,-0.0961335,-2.22968,0.183323,-1.05186,2.32821,-0.0360757,1.22942,-0.913938,-0.757543,2.97552,-1.55211,-2.66955,1.42436,-0.88671,-0.830971,0.807117,2.40906,0.916936,-0.21438,0.820457,2.04487,0.347022,0.761062,-1.82745,2.17139,-0.909874
# Iteration 100
0.204033,-1.07597,-0.956862,-1.02153,0.0358535,-2.03602,0.0590345,-0.973802,2.06666,-0.0904858,1.04028,-1.00265,-1.05498,2.96695,-1.08581,-3.023,0.979312,-0.933512,-0.0544463,0.876052,2.07146,0.919367,-0.0423222,-0.0207179,1.96584,-0.0803136,0.952753,-1.99532,2.07162,-0.954446
0.999273,-1.0079,-0.95314,-1.09576,0.0510745,-2.0139,0.0292356,-0.898503,1.95891,-0.00768298,1.01256,-0.847336,-0.972005,2.91716,-1.06238,-3.0255,1.00824,-0.990606,0.0180277,0.864253,2.09777,0.934053,0.0064535,-0.0211242,1.95688,0.0759384,1.03134,-1.9902,2.0442,-0.974476
0.839507,-1.11867,-0.950001,-1.05521,-0.00654087,-2.01394,0.0629037,-0.930845,1.93923,-0.0360085,0.977922,-1.03459,-0.996342,2.95148,-0.986626,-3.02611,1.00655,-0.958791,0.0141983,0.852694,2.11568,0.930156,-0.0291092,-0.0394336,1.95614,-0.0695695,1.01769,-2.15077,2.03914,-0.969139
1.15381,-0.788112,-1.79574,-0.914573,-0.10127,-1.98773,0.0630788,-0.944902,2.025,-0.73308,0.952019,-0.915204,-0.865167,2.85738,-1.07515,-3.04807,1.01693,-0.996047,-0.580652,0.869924,2.1221,0.307207,-0.000439849,0.0327468,1.95674,-0.0423796,1.08765,-2.06844,2.05183,-0.850061
1.17763,-1.0122,-0.918615,-1.0509,-0.171988,-2.01346,0.0697312,-1.05014,1.95976,0.0181076,0.968635,-0.919192,-0.978871,2.81625,-1.01971,-3.01889,1.06425,-0.954776,-0.590872,0.871038,2.06408,0.958325,-0.0450552,-0.144136,1.96332,-0.0215276,1.05667,-2.02388,2.01541,-0.970001
1.46879,-0.536966,-0.101527,-0.959435,0.771674,-1.93349,0.0800558,-0.387427,2.11924,-1.27199,-1.29768,-0.829376,-0.920274,3.11777,-0.759029,-1.62209,1.72382,-0.609077,-0.957498,0.848348,2.47722,1.70148,0.131581,-1.05685,1.55116,-0.245482,0.864652,-2.17861,2.00524,-0.323825
1.00557,-1.00099,-1.0131,-1.05989,0.0719599,-2.02737,0.070162,-1.01786,1.94457,0.0229994,1.00735,-0.892273,-0.955408,2.96751,-1.08499,-3.02822,1.01777,-0.962355,-0.00217252,0.861723,2.06206,0.939454,-0.0421337,-0.0144722,1.94001,0.0597079,1.07031,-1.93411,2.02366,-0.975132
1.17997,-0.941036,-1.02189,-1.05557,-0.04536,-2.01129,0.0690619,-1.009,1.9565,-0.037451,1.0346,-0.958899,-1.01031,2.92655,-1.00543,-3.03401,1.01449,-0.955247,0.0553554,0.867423,2.06759,0.906638,-0.0431291,-0.000904452,1.94742,-0.0470857,1.02327,-2.07663,2.05276,-0.971383
1.06185,-1.50907,-0.684378,-1.05661,-0.0233777,-2.11987,0.137279,-1.05421,1.95374,0.061479,0.931432,-0.85334,-0.948815,2.96468,-0.974371,-3.08731,0.993727,-0.90878,0.0106686,0.889679,2.06467,0.727044,-0.0279191,0.00255564,2.2288,-0.0458181,0.967301,-2.02956,2.0439,-0.963636
1.02771,-0.868932,-1.01218,-1.05091,-0.00861311,-2.1226,0.0591588,-0.974085,1.94794,-0.0781789,0.988394,-0.920163,-0.962023,2.93077,-0.994914,-3.02224,1.00864,-0.955046,0.0449002,0.868752,2.0654,0.936776,-0.0249842,-0.00801432,1.96096,-0.0360338,1.01295,-2.04142,2.04231,-0.972273
1.07522,-1.01286,-0.977147,-1.05437,-0.0616557,-2.01411,0.0697406,-1.03746,1.94235,-0.0269496,1.00067,-0.915793,-0.895957,2.93352,-0.997934,-3.02744,1.05516,-0.957634,-0.0223878,0.866596,2.05777,0.937522,-0.0704718,-0.0141588,1.96502,-0.012696,1.00401,-2.02954,2.03841,-0.973057
1.04497,-1.00254,-1.04304,-1.05692,-0.0998578,-2.00876,0.0727408,-1.02406,1.93355,0.0318512,1.00714,-0.967435,-1.06696,2.93789,-1.02536,-3.03042,1.01219,-0.953005,-0.0165971,0.872468,2.05397,0.945374,-0.039226,-0.0233975,2.04855,-0.0301273,0.995278,-2.0236,2.04065,-0.962365
1.0586,-1.00271,-0.970713,-1.05729,-0.146862,-2.00921,0.0660973,-1.07222,1.95031,-0.000227136,1.02167,-0.89286,-0.935835,2.92726,-1.01889,-3.02562,1.0154,-0.953353,0.0273521,0.874657,2.06498,0.945137,-0.0720434,-0.0154707,1.95769,-0.00689519,0.971272,-2.0216,2.04062,-0.971582
1.06541,-1.02418,-0.978836,-1.07025,-0.0539467,-2.00514,0.0709477,-1.06767,1.91448,-0.104996,0.999682,-0.868149,-0.991901,2.94973,-1.04351,-3.03275,1.02394,-0.941314,0.0374991,0.874424,2.05845,1.08989,-0.0508619,-0.0173413,1.95903,-0.124396,0.990054,-2.01879,2.04091,-0.961227
0.867838,-1.01864,-0.980386,-1.05347,0.00211262,-2.02454,0.0626313,-1.09302,1.87678,-0.0867388,1.01588,-0.945455,-0.948408,2.93709,-1.07857,-3.04071,1.0303,-0.954214,0.0106678,0.876861,2.06402,0.934258,-0.00635602,-0.0255175,1.96327,0.0255422,1.00106,-2.03411,2.01883,-0.989176
0.97213,-1.05126,-0.93411,-1.06031,-0.0999285,-2.01113,0.0624707,-1.06797,1.86926,0.00393435,1.01856,-0.920175,-0.854165,2.95371,-1.0225,-3.02143,1.0166,-0.929516,-0.0176348,0.874748,2.07764,0.939371,0.0440746,-0.0235393,1.95559,-0.00450901,1.00621,-2.01521,2.04797,-0.974737
1.06864,-1.29797,-0.97801,-1.06362,-0.0940069,-2.01924,0.0445127,-1.09736,2.13991,0.112142,1.03321,-0.917977,-0.956945,2.96221,-1.00754,-3.04204,1.02932,-0.970269,0.0136161,0.864964,2.38566,0.948363,-0.12973,-0.0170199,1.94212,0.0271726,0.911869,-2.00093,2.05133,-0.973065
1.09379,-1.02443,-1.02925,-1.05789,-0.014378,-1.99493,0.0789846,-1.0651,1.93438,0.00665962,1.01473,-1.0202,-0.920248,2.87244,-1.04991,-3.01427,1.03647,-0.950993,-0.0267013,0.856484,2.05449,0.934802,-0.131244,-0.0139427,1.95626,-0.0754618,1.04873,-2.01896,2.03065,-0.968838
0.972106,-1.04052,-1.02166,-1.05798,-0.0668014,-2.0717,0.0611106,-1.07448,1.96778,0.00816511,1.02511,-0.964082,-0.946733,2.91612,-1.04986,-3.02788,1.04888,-0.975954,0.0384113,0.876577,2.05619,0.915216,-0.0462878,-0.0357542,1.95046,-0.0319521,0.995207,-2.00239,2.03373,-0.969325
1.02661,-1.03119,-1.06401,-1.05489,-0.0797867,-2.03222,0.060212,-0.993082,1.92925,0.0165993,1.00558,-0.946884,-0.972254,2.95145,-1.06313,-3.026,1.00264,-0.957778,0.027034,0.869496,2.04449,0.931885,-0.0521988,0.00238418,1.95529,-0.0305183,1.01763,-2.0357,2.04372,-0.97354
1.00396,-0.843649,-1.02039,-1.06264,-0.0616011,-2.00796,0.0591359,-1.12611,1.91962,0.0353642,0.994375,-0.939454,-0.940017,2.93273,-1.16313,-3.03799,0.944541,-0.947157,0.0283049,0.84529,2.05827,1.02892,-0.185491,-0.00845302,1.96504,0.0167043,0.997475,-2.01167,2.04022,-0.985607
1.02728,-1.04166,-0.96665,-1.06299,-0.0482463,-1.9918,0.0595093,-1.03189,2.27124,0.00124874,1.04054,-1.01609,-1.12703,2.95821,-0.975629,-3.03796,0.938758,-0.943994,0.302864,1.02952,1.98118,1.06,-0.0504614,0.12143,1.9587,-0.0687398,0.997016,-2.02958,2.03886,-0.962192
1.06032,-1.09124,-0.940028,-1.04238,-0.0633438,-2.02329,0.0715956,-1.04344,1.85684,0.0201894,0.966212,-0.950609,-0.989557,2.91483,-1.09674,-3.02505,1.00421,-0.971534,0.013465,0.871821,2.06499,0.930809,-0.0665111,-0.00636594,1.9533,-0.0206042,0.971848,-2.01372,2.04156,-0.970059
1.00697,0.998137,-1.12187,-1.09302,-0.20665,-2.0884,0.00928606,-0.988135,1.77813,-0.416317,0.304213,-0.865417,-1.18638,2.91408,-1.25469,-3.03181,1.9739,-0.915507,-0.0582871,0.842783,2.00539,0.882939,-0.00234106,-0.182625,1.69682,-0.069907,1.29634,-2.09053,2.0528,-0.838652
0.940576,-1.06542,-0.949671,-1.07398,-0.0597901,-2.02854,0.0936744,-1.0113,1.99869,0.222215,1.09259,-0.943368,-0.909812,2.72031,-0.861069,-3.05089,0.967268,-0.94153,0.433422,0.887744,2.08857,1.03109,-0.00576513,-0.0678547,1.9292,-0.108448,1.00356,-2.06599,2.05023,-0.964142
1.09841,-1.02041,-1.01231,-1.05101,-0.0837123,-2.005,0.072102,-0.981793,1.87211,-0.0375007,1.01196,-0.869917,-1.00884,2.96131,-1.0752,-3.0346,1.01984,-0.96738,0.0931004,0.873334,2.10628,0.928273,-0.0427425,-0.0158032,1.95556,0.155915,1.00315,-2.02568,2.04289,-0.97864
1.02116,-1.11221,-0.97823,-1.0576,-0.0799554,-2.05967,0.0718819,-0.985203,1.96763,-0.0185667,1.001,-0.964396,-0.994784,2.95661,-1.01347,-3.02589,1.01667,-0.981094,0.0301556,0.870482,2.0515,0.953341,-0.0321415,-0.0106247,1.96405,0.0462455,0.987178,-2.01968,2.04705,-0.972306
1.05552,-1.05829,-0.924704,-1.05382,-0.0508189,-2.02352,0.0714109,-1.10025,1.94282,-0.0415204,0.969045,-0.911848,-0.960569,2.94972,-1.09402,-3.02462,1.04277,-0.95681,0.0980339,0.866773,2.05363,0.927996,-0.051426,-0.000758932,1.95757,-0.0772923,1.01604,-2.02121,2.03998,-0.969341
1.02776,-0.984979,-0.903211,-1.05947,-0.0531567,-2.00648,0.071278,-1.13182,1.95653,0.030287,0.981453,-0.728303,-0.883105,2.92394,-1.07518,-3.01821,1.01749,-0.949049,0.0459831,0.877489,2.07052,0.904252,-0.079995,-0.00230564,1.95798,-0.0247956,1.00432,-2.02765,2.03932,-0.970815
1.0309,-0.879105,-1.02993,-1.05804,-0.0733643,-2.02316,0.0723383,-1.032,1.9484,0.00918855,1.01417,-0.868345,-0.930486,2.94546,-1.07649,-3.03287,0.973721,-0.96644,0.00207985,0.865925,2.06192,0.928344,-0.022965,-0.0282268,1.94442,-0.0269953,0.999955,-1.99387,2.04364,-0.970128
1.01563,-0.996414,-0.932938,-1.06394,-0.0528858,-1.93622,0.0874465,-1.18776,1.88962,0.0368663,0.999807,-0.924548,-0.870579,2.92414,-1.13473,-3.02488,1.00733,-0.973714,0.0465112,0.874848,2.08845,0.930439,-0.0204531,-0.0124584,1.94741,-0.0163032,1.02078,-2.02911,2.04551,-0.977644
1.0117,-1.00026,-0.979701,-1.05343,-0.032617,-2.01624,0.0591199,-0.956448,1.92381,0.0182115,1.01983,-0.963485,-0.994953,2.95163,-1.06386,-3.03463,1.00454,-0.955912,-0.0127926,0.866926,2.07711,0.935526,-0.0542321,-0.0154387,1.95589,-0.0360689,1.00907,-2.02295,2.04166,-0.983088
