ship,k,row,value
7,1,18,1148
7,1,19,1018
7,2,0,1113
7,2,1,1017
7,2,2,1009
7,2,3,1018
7,2,4,1105
7,2,5,1013
7,2,6,911
7,2,7,974
7,2,8,986
7,2,9,1001
7,2,10,1047
7,2,11,1056
7,2,12,1090
7,2,13,927
7,2,14,1187
7,2,15,1172
7,2,16,1135
7,2,17,1078
7,2,18,915
7,2,19,1129
8,0,0,1188
8,0,1,1022
8,0,2,950
8,0,3,1165
8,0,4,1150
8,0,5,929
8,0,6,1165
8,0,7,1078
8,0,8,1140
8,0,9,993
8,0,10,1194
8,0,11,1191
8,0,12,980
8,0,13,1101
8,0,14,983
8,0,15,954
8,0,16,980
8,0,17,1062
8,0,18,1165
8,0,19,1003
8,1,0,985
8,1,1,967
8,1,2,963
8,1,3,961
8,1,4,1142
8,1,5,1102
8,1,6,1131
8,1,7,977
8,1,8,1025
8,1,9,1085
8,1,10,1111
8,1,11,1172
8,1,12,1012
8,1,13,936
8,1,14,1129
8,1,15,1000
8,1,16,1160
8,1,17,1091
8,1,18,1134
8,1,19,1163
8,2,0,1147
8,2,1,1123
8,2,2,1031
8,2,3,1185
8,2,4,966
8,2,5,1107
8,2,6,1016
8,2,7,1039
8,2,8,1192
8,2,9,1185
8,2,10,1043
8,2,11,1003
8,2,12,1134
8,2,13,1069
8,2,14,939
8,2,15,1200
8,2,16,971
8,2,17,1085
8,2,18,1008
8,2,19,983
9,0,0,935
9,0,1,1163
9,0,2,1030
9,0,3,977
9,0,4,935
9,0,5,961
9,0,6,1160
9,0,7,1132
9,0,8,931
9,0,9,1015
9,0,10,916
9,0,11,1158
9,0,12,1152
9,0,13,1001
9,0,14,1176
9,0,15,963
9,0,16,957
9,0,17,1066
9,0,18,961
9,0,19,1023
9,1,0,1148
9,1,1,957
9,1,2,1117
9,1,3,1035
9,1,4,1091
9,1,5,949
9,1,6,1010
9,1,7,1040
9,1,8,1145
9,1,9,972
9,1,10,1166
9,1,11,1063
9,1,12,1037
9,1,13,1146
9,1,14,969
9,1,15,983
9,1,16,923
9,1,17,1081
9,1,18,1010
9,1,19,992
9,2,0,1182
9,2,1,1136
9,2,2,1131
9,2,3,1107
9,2,4,1006
9,2,5,999
9,2,6,1180
9,2,7,1013
9,2,8,978
9,2,9,950
9,2,10,1072
9,2,11,965
9,2,12,1024
9,2,13,1076
9,2,14,910
9,2,15,1176
9,2,16,914
9,2,17,1116
9,2,18,990
9,2,19,1016
10,0,0,1019
10,0,1,979
10,0,2,1009
10,0,3,1031
10,0,4,909
10,0,5,1121
10,0,6,1108
10,0,7,1037
10,0,8,1015
10,0,9,953
10,0,10,1019
10,0,11,911
10,0,12,991
10,0,13,1111
10,0,14,954
10,0,15,986
10,0,16,998
10,0,17,927
10,0,18,1072
10,0,19,1156
10,1,0,964
10,1,1,1002
10,1,2,1028
10,1,3,933
10,1,4,945
10,1,5,1173
10,1,6,1159
10,1,7,981
10,1,8,1075
10,1,9,981
10,1,10,1106
10,1,11,960
10,1,12,1027
10,1,13,1072
10,1,14,1035
10,1,15,1005
10,1,16,940
10,1,17,913
10,1,18,1196
10,1,19,988
10,2,0,904
10,2,1,901
10,2,2,1017
10,2,3,932
10,2,4,1055
10,2,5,985
10,2,6,935
10,2,7,975
10,2,8,943
10,2,9,1125
10,2,10,902
10,2,11,1068
10,2,12,1116
10,2,13,998
10,2,14,993
10,2,15,1055
10,2,16,1184
10,2,17,1118
10,2,18,1103
10,2,19,1119
11,0,0,1034
11,0,1,1043
11,0,2,971
11,0,3,1000
11,0,4,988
11,0,5,959
11,0,6,1009
11,0,7,1087
11,0,8,1150
11,0,9,903
11,0,10,1045
11,0,11,1064
11,0,12,1046
11,0,13,1036
11,0,14,1011
11,0,15,959
11,0,16,1186
11,0,17,934
11,0,18,1153
11,0,19,1113
11,1,0,1043
11,1,1,1043
11,1,2,969
11,1,3,922
11,1,4,1145
11,1,5,1142
11,1,6,1062
11,1,7,1164
11,1,8,1076
11,1,9,952
11,1,10,956
11,1,11,973
11,1,12,999
11,1,13,912
11,1,14,1065
11,1,15,1110
11,1,16,1190
11,1,17,1028
11,1,18,910
11,1,19,1126
11,2,0,1136
11,2,1,1076
11,2,2,936
11,2,3,964
11,2,4,920
11,2,5,1105
11,2,6,952
11,2,7,1005
11,2,8,962
11,2,9,973
11,2,10,1134
11,2,11,1097
11,2,12,1053
11,2,13,1073
11,2,14,1177
11,2,15,979
11,2,16,984
11,2,17,987
11,2,18,1128
11,2,19,910
12,0,0,1051
12,0,1,936
12,0,2,1096
12,0,3,903
12,0,4,967
12,0,5,1164
12,0,6,1155
12,0,7,936
12,0,8,932
12,0,9,1063
12,0,10,1138
12,0,11,994
12,0,12,959
12,0,13,1049
12,0,14,1173
12,0,15,1037
12,0,16,1052
12,0,17,1138
12,0,18,967
12,0,19,1016
12,1,0,993
12,1,1,1008
12,1,2,1166
12,1,3,996
12,1,4,1198
12,1,5,1061
12,1,6,1176
12,1,7,916
12,1,8,921
12,1,9,1165
12,1,10,1183
12,1,11,1106
12,1,12,909
12,1,13,1175
12,1,14,1154
12,1,15,1152
12,1,16,985
12,1,17,1187
12,1,18,1171
12,1,19,984
12,2,0,1194
12,2,1,910
12,2,2,1171
12,2,3,1096
12,2,4,1017
12,2,5,1019
12,2,6,1174
12,2,7,948
12,2,8,904
12,2,9,995
12,2,10,1089
12,2,11,1000
12,2,12,997
12,2,13,955
12,2,14,1143
12,2,15,900
12,2,16,996
12,2,17,1095
12,2,18,1062
12,2,19,1162
