ship,k,row,value
8,1,14,976
8,1,15,1138
8,1,16,969
8,1,17,1197
8,1,18,1026
8,1,19,1061
8,2,0,1085
8,2,1,1027
8,2,2,902
8,2,3,1116
8,2,4,1109
8,2,5,936
8,2,6,1149
8,2,7,1054
8,2,8,930
8,2,9,1114
8,2,10,1026
8,2,11,1000
8,2,12,1162
8,2,13,1002
8,2,14,1005
8,2,15,1123
8,2,16,998
8,2,17,1021
8,2,18,1084
8,2,19,907
